Smartphone,Brand,Model,RAM,Storage,Color,Free,Final Price
RealmeC354128GBNegroLibre,Realme,C35,4,128,Black,Yes,20259
SamsungGalaxyS21Ultra5G512GBNegroLibre,Samsung,GalaxyS21,,512,Black,Yes,5420
XiaomiMi11i5G8256GBPlataLibre,Xiaomi,Mi11i,8,256,Silver,Yes,2340
BlackviewBL50005G8128GBNegroNaranjaLibre,Blackview,BL5000,8,128,Orange,Yes,37791
HuaweiP40Lite6128GBCrushGreenLibre,Huawei,P40,6,128,Green,Yes,35592
Realme8Pro8128GBAzulInfinitoLibre,Realme,8,8,128,Blue,Yes,2540
RealmeC33464GBNegroLibre,Realme,C33,4,64,Black,Yes,17259
SamsungGalaxyA235G464GBBlancoLibreVersinImportadaEU,Samsung,GalaxyA23,4,64,White,Yes,2299
SamsungGalaxyS22Ultra5G256GBNegroLibreCargador25W,Samsung,GalaxyS22,,256,Black,Yes,109899
Xiaomi11Lite5GNE8128GBNegroLibre,Xiaomi,11Lite,8,128,Black,Yes,46182
XiaomiMi96128GBNegroLibre,Xiaomi,Mi9,6,128,Black,Yes,5280
XiaomiRedmiNote10Pro8128GBGrisLibre,Xiaomi,RedmiNote10,8,128,Gray,Yes,4126
realme85G6128GBAzulLibre,Realme,8,6,128,Blue,Yes,2250
AppleiPhone13Pro128GBGrafitoLibre,Apple,iPhone13,,128,Black,Yes,11590
AppleiPhone13Pro256GBOroLibre,Apple,iPhone13,,256,Gold,Yes,12790
AppleiPhone13ProMax1TBAzulSierraLibre,Apple,iPhone13,,1000,Blue,Yes,18390
HuaweiP30Lite4128GBBlancoLibre,Huawei,P30,4,128,White,Yes,1600
SamsungGalaxyA20e332GBAzulLibre,Samsung,GalaxyA20e,3,32,Blue,Yes,9999
SamsungGalaxyA504128GBAzulLibreVersinImportadaEU,Samsung,GalaxyA50,4,128,Blue,Yes,2610
SamsungGalaxyA706128GBNegroLibre,Samsung,GalaxyA70,6,128,Black,Yes,1800
SamsungGalaxyS10eAzulLibreVersinImportadaEU,Samsung,S10e,,,Blue,Yes,20399
SamsungGalaxyS20FE6128GBVerdeLibreVersinImportadaEU,Samsung,GalaxyS20,6,128,Green,Yes,2440
AppleiPhone12256GBVerdeLibre,Apple,iPhone12,,256,Green,Yes,9790
Realme9Pro5G6128GBVerdeLibre,Realme,9Pro,6,128,Green,Yes,33259
SamsungGalaxyA134128GBBlancoLibre,Samsung,GalaxyA13,4,128,White,Yes,24882
SamsungGalaxyXCover5EnterpriseEdition464GBNegroLibre,Samsung,GalaxyXCover5,4,64,Black,Yes,26468
SamsungGalaxyZFlip48128GBRosaLibre,Samsung,GalaxyZFlip4,8,128,Pink,Yes,7140
Xiaomi12TPro8256GBNegroLibre,Xiaomi,12T,8,256,Black,Yes,8790
AppleiPhone12ProMax512GBAzulPacficoLibre,Apple,iPhone12,,512,Blue,Yes,8350
AppleiPhone7Plus32GBPlataLibre,Apple,iPhone7,,32,Silver,Yes,16095
HuaweiP30Pro8128GBMysticBlueLibre,Huawei,P30,8,128,Blue,Yes,5490
RealmeX50Pro5G8128GBVerdeMusgoLibre,Realme,X50Pro,8,128,Green,Yes,71559
XiaomiMi10TPro5G8128GBNegroLibre,Xiaomi,Mi10T,8,128,Black,Yes,3210
XiaomiRedmi10464GBBlancoLibre,Xiaomi,Redmi10,4,64,White,Yes,22189
XiaomiRedmi9A232GBAzulCeleste,Xiaomi,Redmi9A,2,32,Blue,No,1290
VivoY725G8128GBNegroLibre,Vivo,Y72,8,128,Black,Yes,25856
ZTEBladeA52Lite232GBVerdeLibre,ZTE,BladeA52,2,32,Green,Yes,1090
CubotKingKongMini2332GBRojoLibre,Cubot,KingKongMini2,3,32,Red,Yes,14824
SamsungGalaxyA535G8256GBAzulLibre,Samsung,GalaxyA53,8,256,Blue,Yes,55936
SamsungGalaxyS22Plus5G256GBNegroLibre,Samsung,GalaxyS22,,256,Black,Yes,97501
SamsungGalaxyS21Ultra5G512GBPlataLibre,Samsung,GalaxyS21,,512,Silver,Yes,5770
VivoX90Pro12256GBLegendaryBlackLibre,Vivo,X90,12,256,Black,Yes,99698
XiaomiMi9TPro6128GBNegroLibre,Xiaomi,9T,6,128,Black,Yes,55956
HuaweiP40Lite6128GBMidnightBlackLibre,Huawei,P40,6,128,Black,Yes,35676
RealmeGT2Pro12256GBBlancoLibre,Realme,GT2,12,256,White,Yes,85259
SamsungGalaxyA144128GBVerdeLibreVersinImportadaEU,Samsung,GalaxyA14,4,128,Green,Yes,19349
Xiaomi11TPro5G8128GBAzulLibre,Xiaomi,11TPro,8,128,Blue,Yes,64999
Xiaomi12X8256GB5GAzulLibre,Xiaomi,12X,8,256,Blue,Yes,7735
OPPOA57464GBNegroLibre,OPPO,A57,4,64,Black,Yes,15766
OPPOReno65G8128GBAzulLibre,OPPO,Reno6,8,128,Blue,Yes,4990
SamsungGalaxyS20FE5G8256GBAzulLibre,Samsung,GalaxyS20,8,256,Blue,Yes,5490
SamsungGalaxyS22EnterpriseEdition5G128GBNegroLibre,Samsung,GalaxyS22,,128,Black,Yes,7990
SamsungGalaxyS9PrpuraLibreImportacinEU,Samsung,GalaxyS9,,,Purple,Yes,3990
AppleiPhone11256GBVerdeLibre,Apple,iPhone11,,256,Green,Yes,55001
HonorMagic4Pro5G8256GBNegroLibre,Honor,Magic4,8,256,Black,Yes,6390
OppoReno45G8128GBSpaceBlackLibre,OPPO,Reno4,8,128,Black,Yes,5990
OnePlus95G12256GBAstralBlackLibre,OnePlus,9,12,256,Black,Yes,5280
OppoA53s4128GBElectricBlackLibre,OPPO,A53s,4,128,Black,Yes,1490
POCOX4Pro5G8256GBAzulLibre,POCO,X4,8,256,Blue,Yes,45087
RealmeC30332GBNegroLibre,Realme,C30,3,32,Black,Yes,14259
UlefoneArmorX5Pro464GBNegroLibre,Ulefone,X5Pro,4,64,Black,Yes,1932
XiaomiRedmiNote9364GBGrisLibre,Xiaomi,RedmiNote9,3,64,Gray,Yes,1090
SamsungGalaxyA21s332GBNegroLibre,Samsung,GalaxyA21s,3,32,Black,Yes,14499
HuaweiNova108128GBPlataLibre,Huawei,Nova10,8,128,Silver,Yes,6311
HuaweiP30Pro8128GBBreathingCrystalLibre,Huawei,P30,8,128,Crystal,Yes,84988
OPPOA16s464GBAzulLibre,OPPO,A16s,4,64,Blue,Yes,1890
SamsungGalaxyS20FE6128GBBlancoLibre,Samsung,GalaxyS20,6,128,White,Yes,64072
SamsungGalaxyZFold35G256GBPlataLibre,Samsung,GalaxyZFold3,,256,Silver,Yes,11280
XiaomiRedmi105G464GBGrisGrafitoLibre,Xiaomi,Redmi10,4,64,Gray,Yes,22189
AppleiPhone7128GBDoradoRosaLibre,Apple,iPhone7,,128,Pink,Yes,1350
AppleiPhone11Pro256GBOroLibre,Apple,11Pro,,256,Gold,Yes,51901
OppoFindX2Pro12512GBNegroLibre,OPPO,X2,12,512,Black,Yes,32799
SamsungGalaxyS20FE6128GBVerdeLibre,Samsung,GalaxyS20,6,128,Green,Yes,6490
SamsungGalaxyS21FE5G20226128GBGrisLibreCargador,Samsung,GalaxyS21,6,128,Gray,Yes,7490
SamsungGalaxyXCover6ProEnterpriseEdition5G6128GBNegroLibre,Samsung,GalaxyXCover6,6,128,Black,Yes,5797
SamsungGalaxyZFlip35G8128GBNegro,Samsung,GalaxyZFlip3,8,128,Black,No,108757
TCL20R5G464GBAzulLibre,TCL,20R,4,64,Blue,Yes,20999
UlefonePowerArmor14Pro6128GBNegroLibre,Ulefone,PowerArmor14,6,128,Black,Yes,31103
XiaomiMi10TPro5G8256GBPlataLibre,Xiaomi,Mi10T,8,256,Silver,Yes,5990
XiaomiMiNote106128GBVerdeLibre,Xiaomi,MiNote10,6,128,Green,Yes,2190
AppleiPhone12Mini128GBPrpuraLibre,Apple,iPhone12,,128,Purple,Yes,7390
CubotKingKongMini2Pro464GBNaranjaLibre,Cubot,KingKongMini2,4,64,Orange,Yes,20099
OPPOA968128GBAzulLibre,OPPO,A96,8,128,Blue,Yes,2400
OppoFindX2Neo12256GB5GAzulLibre,OPPO,FindX2Neo,12,256,Blue,Yes,1890
SamsungGalaxyA1264GbBlancoLibre,Samsung,GalaxyA12,,64,White,Yes,1500
XiaomiRedmiNote11Pro6128GBBlancoPolarLibre,Xiaomi,11Pro,6,128,White,Yes,34999
AppleiPhone13Pro256GBGrafitoLibre,Apple,iPhone13,,256,Black,Yes,12790
XiaomiRedmi9A232GBAzulLibre,Xiaomi,Redmi9A,2,32,Blue,Yes,1118
AppleiPhone11256GBMalvaLibre,Apple,iPhone11,,256,Purple,Yes,55001
AppleiPhone11ProMax512GBOroLibre,Apple,11Pro,,512,Gold,Yes,6080
AppleiPhone11ProMax512GBPlataLibre,Apple,11Pro,,512,Silver,Yes,64599
AppleiPhone11ProMax64GBOroLibre,Apple,11Pro,,64,Gold,Yes,5290
AppleiPhone12Mini256GBAzulLibre,Apple,iPhone12,,256,Blue,Yes,8590
AppleiPhone12Mini64GBVerdeLibre,Apple,iPhone12,,64,Green,Yes,6890
AppleiPhone13Pro512GBOroLibre,Apple,iPhone13,,512,Gold,Yes,15090
AppleiPhone7128GBPlataLibre,Apple,iPhone7,,128,Silver,Yes,1350
AppleiPhone732GBDoradoLibre,Apple,iPhone7,,32,Gold,Yes,1680
AppleiPhone7Plus32GBDoradoLibre,Apple,iPhone7,,32,Gold,Yes,1550
AppleiPhoneSE128GBPRODUCTREDLibre,Apple,iPhoneSE,,128,Red,Yes,31138
AppleiPhoneXR128GBCoralLibre,Apple,iPhoneXR,,128,Pink,Yes,33901
AppleiPhoneXR256GBPRODUCTREDLibre,Apple,iPhoneXR,,256,Red,Yes,4280
AppleiPhoneXR64GBCoralLibre,Apple,iPhoneXR,,64,Pink,Yes,2790
AppleiPhoneXS256GbGrisEspacialLibre,Apple,iPhoneXS,,256,Gray,Yes,36701
AppleiPhoneXSMax512GbGrisEspacialLibre,Apple,iPhoneXS,,512,Gray,Yes,48801
AsusZenfone7Pro8256GBAuroraBlackLibre,Asus,Zenfone7,8,256,Black,Yes,44472
HuaweiPSmart20193GB64GBDualSimAuroraBlueLibre,Huawei,PSmart2019,,3,Blue,Yes,1090
OnePlus68128GBMirrorBlackLibre,OnePlus,6,8,128,Black,Yes,24443
OnePlus8Pro8128GBOnyxBlackLibre,OnePlus,8,8,128,Black,Yes,8190
SamsungGalaxyA12A12764GBNegroLibre,Samsung,GalaxyA12,,64,Black,Yes,13990
SamsungGalaxyA1264GbAzulLibre,Samsung,GalaxyA12,,64,Blue,Yes,1500
SamsungGalaxyA21s332GBAzulLibreVersinImportadaEU,Samsung,GalaxyA21s,3,32,Blue,Yes,2530
SamsungGalaxyA40464GBAzulLibreVersinImportadaEU,Samsung,GalaxyA40,4,64,Blue,Yes,1200
SamsungGalaxyA52s5G6128GBVioletaLibre,Samsung,GalaxyA52s,6,128,Purple,Yes,3390
SamsungGalaxyJ52017NegroLibre,Samsung,GalaxyJ5,,,Black,Yes,1079
SamsungGalaxyNote84G64GBDualSimDoradoLibre,Samsung,Note8,,64,Gold,Yes,55001
SamsungGalaxyS20FE6128GBNaranjaLibre,Samsung,GalaxyS20,6,128,Orange,Yes,6490
"SamsungGalaxyZFlip48256GBRosaCargadordePared25WGalaxyTabA8105""32GBWiFiGris,Samsung,GalaxyZFlip4,8,256,Pink,No,116293"
XiaomiMi108128GBGrisCrepuscularLibre,Xiaomi,10,8,128,Gray,Yes,2890
XiaomiMi10Lite5G6128GBAzulLibre,Xiaomi,10,6,128,Blue,Yes,3490
XiaomiMi10Lite5G6128GBGrisCsmicoLibre,Xiaomi,10,6,128,Gray,Yes,3490
XiaomiMi10Lite5G6128GBGrisLibre,Xiaomi,10,6,128,Gray,Yes,3490
XiaomiMi9T664GBDualSimAzulLibre,Xiaomi,9T,6,64,Blue,Yes,4280
XiaomiRedmiNote10Pro8128GBGrisLibreCableUSBCaJack,Xiaomi,RedmiNote10,8,128,Gray,Yes,3490
XiaomiRedmiNote9Pro6128GBVerdeTropicalLibre,Xiaomi,9Pro,6,128,Green,Yes,2130
AppleiPhone13Pro512GBGrafitoLibre,Apple,iPhone13,,512,Black,Yes,15090
AppleiPhone13ProMax1TBGrafitoLibre,Apple,iPhone13,,1000,Black,Yes,18390
AppleiPhone732GBDoradoRosaLibre,Apple,iPhone7,,32,Pink,Yes,1100
AppleiPhone7Plus32GBDoradoRosaLibre,Apple,iPhone7,,32,Pink,Yes,1550
AppleiPhone7Plus32GBNegroMateLibre,Apple,iPhone7,,32,Black,Yes,1500
HuaweiY6p364GBNegroLibre,Huawei,Y6p,3,64,Black,Yes,2140
Nokia54464GBNochePolarLibreVersinImportada,Nokia,54,4,64,Black,Yes,14990
OPPOReno8Pro5G8256GBNegroLibreCableUSB31TypeC,OPPO,Reno8,8,256,Black,Yes,52998
OnePlus7Pro8GB256GBAzulLibre,OnePlus,7,,8,Blue,Yes,6550
OnePlus7T8128GBAzulGlaciarLibre,OnePlus,7T,8,128,Blue,Yes,5340
OppoFindX2Lite8128GB5GBlancoLibre,OPPO,X2,8,128,White,Yes,2120
SamsungGalaxyA12A12764GBAzulLibre,Samsung,GalaxyA12,,64,Blue,Yes,13990
SamsungGalaxyA21s332GBAzulLibre,Samsung,GalaxyA21s,3,32,Blue,Yes,14499
SamsungGalaxyS10eBlancoLibre,Samsung,S10e,,,White,Yes,1990
SamsungGalaxyS20Plus12128GB5GCloudWhiteLibre,Samsung,GalaxyS20,12,128,White,Yes,3190
"SamsungGalaxyZFold412256GBVerdeLibreCargadordePared25WGalaxyTabA8105""32GBWiFi,Samsung,GalaxyZFold4,12,256,Green,Yes,180294"
XiaomiRedmiNote104128GBGrisLibre,Xiaomi,RedmiNote10,4,128,Gray,Yes,15988
NokiaC22ndEdition232GBAzulLibre,Nokia,C2,2,32,Blue,Yes,11189
ASUSZenFone95G8128GBNegroMedianocheLibre,Asus,ZenFone9,8,128,Black,Yes,10209999999999999
Alcatel1B232GBNegroLibre,Alcatel,1B,2,32,Black,Yes,8599
BQAquarisC2GB16GBNegroLibre,BQ,AquarisC,,2,Black,Yes,14076
BlackShark48128GBNegroLibre,Xiaomi,Shark4,8,128,Black,Yes,40018
BlackShark58128GB5GNegroLibre,Xiaomi,Shark5,8,128,Black,Yes,5490
BlackviewA1006128GBAzulLibre,Blackview,A100,6,128,Blue,Yes,22418
BlackviewA1006128GBNegroLibre,Blackview,A100,6,128,Black,Yes,16999
BlackviewA1006128GBRosaLibre,Blackview,A100,6,128,Pink,Yes,22412
BlackviewA1006128GBVerdeLibre,Blackview,A100,6,128,Green,Yes,16999
BlackviewA55316GBAzulLibre,Blackview,A55,3,16,Blue,Yes,13072
BlackviewA55316GBNegroLibre,Blackview,A55,3,16,Black,Yes,12962
BlackviewA55316GBVerdeLibre,Blackview,A55,3,16,Green,Yes,13072
BlackviewA55Pro464GBNegroLibre,Blackview,A55,4,64,Black,Yes,15754
BlackviewA70332GBNegroLibre,Blackview,A70,3,32,Black,Yes,14654
BlackviewA80216GBDualSIMInterstellarBlackLibre,Blackview,A80,2,16,Black,Yes,13335
BlackviewA80216GBDualSIMModernRedLibre,Blackview,A80,2,16,Red,Yes,13174
BlackviewA80Pro464GBNegroLibre,Blackview,A80,4,64,Black,Yes,22378
BlackviewA90464GBAzulLibre,Blackview,A90,4,64,Blue,Yes,17786
BlackviewA90464GBLilaLibre,Blackview,A90,4,64,Black,Yes,17786
BlackviewA90464GBNaranjaLibre,Blackview,A90,4,64,Orange,Yes,17786
BlackviewA90464GBNegroLibre,Blackview,A90,4,64,Black,Yes,14999
BlackviewBL50005G8128GBNegroLibre,Blackview,BL5000,8,128,Black,Yes,31998
BlackviewBV4900332GBNegroLibre,Blackview,BV4900,3,32,Black,Yes,2030
BlackviewBV6300Pro6128GBVerdeLibre,Blackview,BV6300,6,128,Green,Yes,2240
BlackviewBV6600464GBNegroLibre,Blackview,BV6600,4,64,Black,Yes,25229
BlackviewBV6600464GBVerdeLibre,Blackview,BV6600,4,64,Green,Yes,22095
BlackviewBV6600Pro464GBNegroLibre,Blackview,BV6600,4,64,Black,Yes,38908
BlackviewBV6600Pro464GBVerdeLibre,Blackview,BV6600,4,64,Green,Yes,38257
BlackviewBV9900E6128GBNegroLibre,Blackview,BV9900E,6,128,Black,Yes,49024
BlackviewBv4900Pro4GB64GBNegroNaranja,Blackview,BV4900,,4,Orange,No,19058
CATS42H332GBRugerizadoNegroLibre,CAT,S42H,3,32,Black,Yes,30906
CrosscallActionX5464GBRugerizadoNegroLibre,Crosscall,ActionX5,4,64,Black,Yes,6330
CrosscallCOREM5332GBNegroLibre,Crosscall,COREM5,3,32,Black,Yes,4100
CrosscallCOREX5464GBNegroLibre,Crosscall,COREX5,4,64,Black,Yes,60719
CrosscallCoreX4332GBLibre,Crosscall,CoreX4,3,32,Black,Yes,48709
CubotJ20216GBVerdeLibre,Cubot,J20,2,16,Green,Yes,8495
CubotKingKong5432GBNegroLibre,Cubot,KingKong5,4,32,Black,Yes,18572
CubotKingKongMini2Pro464GBRojoLibre,Cubot,KingKongMini2,4,64,Red,Yes,17013
CubotMax3464GBNegroLibre,Cubot,Max3,4,64,Black,Yes,20226
CubotMax3464GBVerdeLibre,Cubot,Max3,4,64,Green,Yes,18082
CubotNote30464GBNegroLibre,Cubot,Note30,4,64,Black,Yes,14996
CubotNote30464GBVerdeLibre,Cubot,Note30,4,64,Green,Yes,15995
CubotNote8216GBNegroLibre,Cubot,Note8,2,16,Black,Yes,10995
CubotNote9332GBNegroLibre,Cubot,Note9,3,32,Black,Yes,15555
CubotNote9332GBVerdeLibre,Cubot,Note9,3,32,Green,Yes,15411
CubotP506128GBNegroLibre,Cubot,P50,6,128,Black,Yes,17995
CubotP506128GBVerdeLibre,Cubot,P50,6,128,Green,Yes,17995
CubotP606128GBNegroLibre,Cubot,P60,6,128,Black,Yes,15995
CubotPocket3464GBNegroLibre,Cubot,Pocket,4,64,Black,Yes,17543
CubotPocket3464GBVerdeLibre,Cubot,Pocket,4,64,Green,Yes,15995
CubotPocket464GBVerdeLibre,Cubot,Pocket,4,64,Green,Yes,14994
Doro805016GBGrisLibre,Doro,8050,,16,Gray,Yes,17947
Doro8100232GBSmartphoneparaPersonasMayoresGrisLibreDoroWatchRelojSmartwatchNegro,Doro,8100,2,32,Black,Yes,29188
Doro8100232GBSmartphoneparaPersonasMayoresGrisLibreDoroWatchRelojSmartwatchRosa,Doro,8100,2,32,Pink,Yes,29188
Fairphone34GB64GBNegroLibre,Fairphone,3,,4,Black,Yes,63419
FunkerW55Pro216GBAzul,Funker,W55,2,16,Blue,No,22078
GigasetGS195LS232GBNegroLibre,Gigaset,GS195LS,2,32,Black,Yes,18665
GigasetGX290332GBLibre,Gigaset,GX290,3,32,Black,Yes,29489
GigasetGX290Plus464GBNegroLibre,Gigaset,GX290,4,64,Black,Yes,2755
GooglePixel3aXL464GBLibreNegro,Google,Pixel3a,4,64,Black,Yes,1874
HammerBlade3464GBNegroLibre,Hammer,Blade3,4,64,Black,Yes,23522
HammerConstruction6128GBRugerizadoNegroPlataLibre,Hammer,Construction,6,128,Black,Yes,31788
HammerEnergy2332GBNegroLibre,Hammer,Energy2,3,32,Black,Yes,27298
HammerEnergy2332GBPlataLibre,Hammer,Energy2,3,32,Silver,Yes,24477
HammerEnergy2ECO332GBRugerizadoNegroNaranjaLibre,Hammer,Energy2,3,32,Orange,Yes,16051
HammerEnergy2ECO332GBRugerizadoNegroPlataLibre,Hammer,Energy2,3,32,Black,Yes,16051
HammerExplorer332GBNegroNaranjaLibre,Hammer,Explorer,3,32,Orange,Yes,52846
HammerExplorerPlusEco464GBPlataLibre,Hammer,ExplorerPlusEco,4,64,Silver,Yes,23522
HammerExtremePackEnergy2ECO332GBRugerizadoNegroNaranjaLibre,Hammer,Energy2,3,32,Orange,Yes,17942
HammerExtremePackEnergy2ECO332GBRugerizadoNegroPlataLibre,Hammer,Energy2,3,32,Black,Yes,17921
HammerIron3332GBNaranjaLibre,Hammer,Iron3,3,32,Orange,Yes,1699
HammerIron3332GBNegroPlata,Hammer,Iron3,3,32,Black,No,1699
HammerIron3ExtremePack332GBRugerizadoNegroNaranjaLibre,Hammer,Extreme,3,32,Orange,Yes,1886
HammerIron3ExtremePack332GBRugerizadoNegroPlataLibre,Hammer,Extreme,3,32,Black,Yes,1886
HammerIron4432GBRugerizadoGrisNaranjaLibre,Hammer,Iron4,4,32,Orange,Yes,19791
HammerIron4432GBRugerizadoGrisPlataLibre,Hammer,Iron4,4,32,Gray,Yes,19791
HammerIron4ExtremePack432GBRugerizadoNegroNaranjaLibre,Hammer,Extreme,4,32,Orange,Yes,21653
HammerIron4ExtremePack432GBRugerizadoNegroPlataLibre,Hammer,Extreme,4,32,Black,Yes,21653
HammerMyPhoneBlade5G6128GBNegroLibre,Hammer,MyPhoneBlade,6,128,Black,Yes,53968
Honor10Lite364GBNegroLibre,Honor,10,3,64,Black,Yes,27292
Honor20Lite4128GBDualSimNegroLibre,Honor,20,4,128,Black,Yes,2977
Honor705G8128GBNegroLibre,Honor,70,8,128,Black,Yes,56643
Honor705G8128GBVerdeLibre,Honor,70,8,128,Green,Yes,3990
HonorMagic4Lite4G6128GBAzulLibre,Honor,Magic4,6,128,Blue,Yes,30089
HonorMagic4Pro5G8256GBCianLibre,Honor,Magic4,8,256,Turquoise,Yes,227128
HonorMagic5Lite5G6128GBMidnightBlackLibre,Honor,Magic5,6,128,Black,Yes,30353
HonorView206128GBAzulLibreSiliconProtectiveCase,Honor,View20,6,128,Blue,Yes,48333
HonorX74128GBAzulLibre,Honor,X7,4,128,Blue,Yes,25222
HonorX7a4128GBMidnightBlackLibre,Honor,X7a,4,128,Black,Yes,23579
HonorX7a4128GBOceanBlueLibre,Honor,X7a,4,128,Blue,Yes,21677
HonorX7a4128GBTitaniumSilverLibre,Honor,X7a,4,128,Silver,Yes,17364
HonorX86128GBOceanBlueLibre,Honor,X8,6,128,Blue,Yes,29933
HuaweiMate10Lite64GBDualSimDoradoLibre,Huawei,Mate10,,64,Gold,Yes,30072
HuaweiMate10NegroLibre,Huawei,Mate10,,,Black,Yes,3122
HuaweiMate30Pro8256GBLibre,Huawei,Mate30,8,256,Black,Yes,6890
HuaweiNova5T6128GBBlackLibre,Huawei,Nova5T,6,128,Black,Yes,52359
HuaweiNova5T6128GBBlueLibre,Huawei,Nova5T,6,128,Blue,Yes,66179
HuaweiPSmart20193GB64GBDualSimMidnightBlackLibre,Huawei,PSmart2019,,3,Black,Yes,26668
HuaweiPSmart20204128GBVerdeLibre,Huawei,PSmart2020,4,128,Green,Yes,35855
HuaweiPSmart20214128GBNegroLibre,Huawei,PSmart,4,128,Black,Yes,31681
HuaweiPSmart20214128GBVerdeLibre,Huawei,PSmart,4,128,Green,Yes,35626
HuaweiPSmartPlus2019364GBDualSimNegroLibre,Huawei,PSmart,3,64,Black,Yes,1874
HuaweiP204128GBNegroLibre,Huawei,P20,4,128,Black,Yes,46681
HuaweiP20464GBPrpuraTwilight,Huawei,P20,4,64,Purple,No,43149
HuaweiP30Lite6256GbCrystalLibre,Huawei,P30,6,256,Crystal,Yes,55262
HuaweiP30Pro8128GBAuroraLibre,Huawei,P30,8,128,Blue,Yes,2990
HuaweiP30ProNewEdition8256GBPlataLibre,Huawei,P30,8,256,Silver,Yes,9990
HuaweiP405G8128GBDoradoLibre,Huawei,P40,8,128,Gold,Yes,65229
HuaweiP405G8128GBNegroLibre,Huawei,P40,8,128,Black,Yes,78171
HuaweiP405G8128GBPlataLibre,Huawei,P40,8,128,Silver,Yes,63419
HuaweiP40Lite5G6128GBNegroLibre,Huawei,P40,6,128,Black,Yes,50878
HuaweiP40Lite5G6128GBPlataLibre,Huawei,P40,6,128,Silver,Yes,42507
HuaweiP40Lite6128GBRosaSakuraLibre,Huawei,P40,6,128,Pink,Yes,38633
HuaweiP40LiteE464GBNegroLibre,Huawei,P40,4,64,Black,Yes,31464
HuaweiP40Pro5G8256GBDoradoLibre,Huawei,P40,8,256,Gold,Yes,89732
HuaweiP8Lite2017BlancoLibre,Huawei,P8,,,White,Yes,19823
HuaweiP8Lite2017NegroLibre,Huawei,P8,,,Black,Yes,2480
HuaweiY62019232GBAmberBrownLibre,Huawei,Y6,2,32,Brown,Yes,15899
HuaweiY62019232GBMidnightBlackLibre,Huawei,Y6,2,32,Black,Yes,15899
HuaweiY6p364GbVerdeLibre,Huawei,Y6p,3,64,Green,Yes,27367
LGV40ThinQ6128GBDualSimAzulLibre,LG,V40ThinQ,6,128,Blue,Yes,57074
MaxcomMS572332GBNegroLibre,Maxcom,MS572,3,32,Black,Yes,12388
MotorolaDefy464GBNegroLibre,Motorola,Defy,4,64,Black,Yes,26236
MotorolaEdge208128GBGrisLibre,Motorola,Edge20,8,128,Gray,Yes,4790
MotorolaEdge20Lite6128GBGrisLibre,Motorola,Edge20,6,128,Gray,Yes,42983
MotorolaEdge20Lite8128GBGrisLibre,Motorola,Edge20,8,128,Gray,Yes,33901
MotorolaEdge305G8128GBMeteorGreyLibre,Motorola,Edge30,8,128,Gold,Yes,41087
MotorolaMotoE20232GBGrisGrafitoLibre,Motorola,MotoE20,2,32,Gray,Yes,14401
MotorolaMotoG314128GBAzulLibre,Motorola,MotoG31,4,128,Blue,Yes,2190
MotorolaMotoG324128GBGrisLibre,Motorola,MotoG32,4,128,Gray,Yes,20699
MotorolaMotoG414128GBNegroLibre,Motorola,MotoG41,4,128,Black,Yes,1327
MotorolaMotoG416128GBNegroLibre,Motorola,MotoG41,6,128,Black,Yes,31277
MotorolaMotoG424128GBRosaLibre,Motorola,MotoG42,4,128,Pink,Yes,2880
MotorolaMotoG515G4128GBAzulOscuroLibre,Motorola,MotoG51,4,128,Blue,Yes,27111
MotorolaMotoG5sPlusDoradoLibre,Motorola,MotoG5s,,,Gold,Yes,19209
MotorolaMotoG5sPlusGrisLibre,Motorola,MotoG5s,,,Gray,Yes,39113
MotorolaMotoG625G6128GBGrisLibre,Motorola,MotoG62,6,128,Gray,Yes,32072
MotorolaOneZoom4GB128GBPrpuraLibre,Motorola,OneZoom,,4,Purple,Yes,33893
MotorolaRazr5G8256GBNegroLibre,Motorola,Razr5G,8,256,Black,Yes,89706
Nokia34364GBCarbnLibre,Nokia,34,3,64,Black,Yes,28512
Nokia7PlusNegroLibre,Nokia,7,,,Black,Yes,26599
NokiaC20232GBAzulLibre,Nokia,C20,2,32,Blue,Yes,13552
NokiaC21232GBGrisLibre,Nokia,C21,2,32,Gray,Yes,12115
NokiaC31464GBGrisLibre,Nokia,C31,4,64,Gray,Yes,15055
NokiaG10332GBAzulLibre,Nokia,G10,3,32,Blue,Yes,1330
NokiaX105G4128GBVerdeLibre,Nokia,X10,4,128,Green,Yes,46872
OPPOA16332GBAzulLibre,OPPO,A16,3,32,Blue,Yes,18652
OPPOA16464GBAzulLibre,OPPO,A16,4,64,Blue,Yes,20722
OPPOA16464GBNegroLibre,OPPO,A16,4,64,Black,Yes,1690
OPPOA775G464GBAzulLibre,OPPO,A77,4,64,Blue,Yes,15801
OPPOA775G6128GBNegroLibre,OPPO,A77,6,128,Black,Yes,27531
OPPOA785G8128GBAzulLibre,OPPO,A78,8,128,Blue,Yes,27995
OPPOA785G8128GBGlowingBlueLibre,OPPO,A78,8,128,Blue,Yes,2620
OPPOA785G8128GBNegroLibre,OPPO,A78,8,128,Black,Yes,2620
OPPOReno6Pro5G12256GBGrisLibre,OPPO,Reno6,12,256,Gray,Yes,7990
OPPOReno8Pro5G8256GBNegroLibre,OPPO,Reno8,8,256,Black,Yes,75302
OnePlus95G8128GBArcticSkyLibre,OnePlus,9,8,128,Blue,Yes,6500
